,year,Country,State,AverageTemperature,AverageTemperatureUncertainty,temp_diff
2992,1912,India,West Bengal,24.837166666666665,0.34325,0.1078333333333319
2993,1912,Russia,Adygey,9.40825,0.6695000000000001,0.9099166666666676
2994,1912,Russia,Aga Buryat,-3.9920833333333334,0.8844166666666666,-1.2846666666666664
2995,1912,Russia,Altay,-0.35633333333333245,1.1308333333333334,-1.4824999999999995
2996,1912,Russia,Amur,-6.615416666666668,0.7853333333333333,-0.9967500000000014
2997,1912,Russia,Arkhangel'Sk,-3.4610833333333333,1.2444166666666667,-1.1319166666666671
2998,1912,Russia,Astrakhan',8.490833333333333,0.586,1.1651666666666651
2999,1912,Russia,Bashkortostan,1.4195833333333334,0.6616666666666666,0.24566666666666648
3000,1912,Russia,Belgorod,5.043833333333333,0.48425,0.10091666666666654
3001,1912,Russia,Bryansk,4.4223333333333334,0.49174999999999996,-0.23191666666666588
3002,1912,Russia,Buryat,-7.7019166666666665,0.83325,-1.4934166666666657
3003,1912,Russia,Chechnya,8.223666666666666,0.5710000000000001,1.4987500000000002
3004,1912,Russia,Chelyabinsk,0.9640833333333335,0.8363333333333333,-0.04583333333333306
3005,1912,Russia,Chita,-7.4785,0.7771666666666667,-1.1974166666666664
3006,1912,Russia,Chukot,-11.953000000000001,3.3303333333333334,-0.3580000000000023
3007,1912,Russia,Chuvash,2.868,0.7552499999999999,0.2073333333333336
3008,1912,Russia,City Of St. Petersburg,3.3840833333333333,0.4339166666666667,-0.6850833333333335
3009,1912,Russia,Dagestan,9.751,0.5488333333333334,1.5845833333333328
3010,1912,Russia,Evenk,-12.163583333333335,1.8019999999999998,-1.2603333333333353
3011,1912,Russia,Gorno Altay,-5.709583333333334,1.4995,-1.6014166666666663
3012,1912,Russia,Ingush,7.383666666666667,0.5783333333333334,1.5093333333333332
3013,1912,Russia,Irkutsk,-7.045166666666667,1.0270833333333333,-1.5680000000000005
3014,1912,Russia,Ivanovo,2.5141666666666667,0.5263333333333333,-0.21675000000000022
3015,1912,Russia,Kabardin Balkar,7.2155,0.6403333333333333,1.387833333333333
3016,1912,Russia,Kaliningrad,5.992999999999999,0.4086666666666667,-1.2054166666666672
3017,1912,Russia,Kalmyk,8.900083333333333,0.5976666666666667,1.1924166666666647
3018,1912,Russia,Kaluga,3.45175,0.5291666666666667,-0.20283333333333342
3019,1912,Russia,Kamchatka,-3.9303333333333335,0.9011666666666667,-0.9845833333333331
3020,1912,Russia,Karachay Cherkess,7.923333333333335,0.6977500000000001,1.1701666666666668
3021,1912,Russia,Karelia,-0.1905000000000001,0.48433333333333334,-1.3599166666666667
3022,1912,Russia,Kemerovo,-2.2863333333333333,1.2917500000000002,-1.826916666666667
3023,1912,Russia,Khabarovsk,-7.89275,1.0785,-1.3680833333333329
3024,1912,Russia,Khakass,-4.14725,1.6688333333333334,-1.9247499999999995
3025,1912,Russia,Khanty Mansiy,-4.8095,0.7618333333333333,-1.3730833333333332
3026,1912,Russia,Kirov,0.6341666666666669,0.6261666666666666,-0.29075000000000006
3027,1912,Russia,Komi,-3.93125,0.9147500000000001,-1.0847499999999997
3028,1912,Russia,Komi Permyak,-0.5771666666666669,0.6546666666666666,-0.5901666666666672
3029,1912,Russia,Koryak,-7.441750000000002,2.224833333333333,-0.8362500000000024
3030,1912,Russia,Kostroma,1.3597500000000002,0.5343333333333333,-0.31358333333333355
3031,1912,Russia,Krasnodar,9.616750000000001,0.6213333333333333,0.8090833333333336
3032,1912,Russia,Krasnoyarsk,-5.914916666666667,1.1541666666666666,-1.7277500000000003
3033,1912,Russia,Kurgan,0.47224999999999956,0.91375,-0.6064166666666673
3034,1912,Russia,Kursk,4.404166666666668,0.48,-0.05216666666666647
3035,1912,Russia,Leningrad,2.568916666666667,0.46199999999999997,-0.6532499999999999
3036,1912,Russia,Lipetsk,3.9011666666666662,0.54275,0.0572499999999998
3037,1912,Russia,Maga Buryatdan,-12.965166666666667,2.2376666666666667,-1.2318333333333324
3038,1912,Russia,Mariy El,2.0545000000000004,0.7304166666666667,0.017666666666666497
3039,1912,Russia,Mordovia,3.0623333333333327,0.6315833333333334,0.12241666666666617
3040,1912,Russia,Moscow City,3.1390000000000007,0.5591666666666667,-0.24824999999999964
3041,1912,Russia,Moskva,3.124166666666668,0.5276666666666666,-0.22049999999999903
3042,1912,Russia,Murmansk,-2.79175,0.7719166666666667,-1.8674999999999997
3043,1912,Russia,Nenets,-6.518666666666667,1.5445,-1.3625833333333333
3044,1912,Russia,Nizhegorod,2.5593333333333335,0.6065,-0.043333333333333
3045,1912,Russia,North Ossetia,6.603833333333333,0.6340833333333333,1.472666666666667
3046,1912,Russia,Novgorod,2.9804166666666667,0.498,-0.44341666666666635
3047,1912,Russia,Novosibirsk,-1.5682499999999997,0.8836666666666666,-1.3645833333333326
3048,1912,Russia,Omsk,-1.3399166666666666,0.7499166666666667,-1.0481666666666671
3049,1912,Russia,Orel,3.847833333333334,0.5045833333333333,-0.06783333333333319
3050,1912,Russia,Orenburg,3.096999999999999,0.6593333333333333,0.5925833333333324
3051,1912,Russia,Penza,3.3674999999999997,0.6533333333333333,0.16716666666666669
3052,1912,Russia,Perm',-0.9383333333333335,0.6784166666666667,-0.5085000000000002
3053,1912,Russia,Primor'Ye,0.7454166666666667,0.6594166666666667,-0.7144166666666666
3054,1912,Russia,Pskov,3.837,0.4363333333333333,-0.5428333333333328
3055,1912,Russia,Rostov,7.5305833333333325,0.5959166666666667,0.7374166666666655
3056,1912,Russia,Ryazan',3.3055,0.555,-0.0061666666666662096
3057,1912,Russia,Sakha,-14.387666666666666,1.7405,-1.3369166666666672
3058,1912,Russia,Sakhalin,-1.6746666666666663,0.7861666666666668,-1.2768333333333333
3059,1912,Russia,Samara,3.331,0.6366666666666666,0.5202499999999994
3060,1912,Russia,Saratov,4.403333333333333,0.6596666666666666,0.41708333333333325
3061,1912,Russia,Smolensk,3.5588333333333337,0.4965833333333333,-0.3272499999999998
3062,1912,Russia,Stavropol',8.748416666666666,0.6245833333333334,1.1865833333333322
3063,1912,Russia,Sverdlovsk,-1.1122500000000004,0.6588333333333334,-0.7908333333333335
3064,1912,Russia,Tambov,3.8416666666666655,0.6103333333333333,0.1014999999999997
3065,1912,Russia,Tatarstan,2.3837499999999996,0.6939166666666666,0.2791666666666668
3066,1912,Russia,Taymyr,-15.214,2.9195833333333336,-0.9763333333333328
3067,1912,Russia,Tomsk,-3.361333333333333,0.8584166666666667,-1.4918333333333327
3068,1912,Russia,Tula,3.364833333333334,0.5478333333333333,-0.09791666666666599
3069,1912,Russia,Tuva,-8.220333333333334,1.6255833333333334,-1.9105000000000008
3070,1912,Russia,Tver',2.8514999999999997,0.48941666666666667,-0.36883333333333335
3071,1912,Russia,Tyumen',-1.5417500000000004,0.69975,-1.1248333333333338
3072,1912,Russia,Udmurt,0.9738333333333338,0.7007500000000001,-0.08516666666666617
3073,1912,Russia,Ul'Yanovsk,3.062666666666667,0.6742499999999999,0.3321666666666663
3074,1912,Russia,Ust Orda Buryat,-4.576,0.9540000000000001,-1.8985833333333324
3075,1912,Russia,Vladimir,2.9777500000000003,0.5319166666666667,-0.12674999999999947
3076,1912,Russia,Volgograd,6.083666666666667,0.6325833333333334,0.5943333333333332
3077,1912,Russia,Vologda,0.8878333333333338,0.4723333333333333,-0.5560833333333329
3078,1912,Russia,Voronezh,5.017666666666667,0.5674166666666667,0.24333333333333318
3079,1912,Russia,Yamal Nenets,-9.523833333333334,1.6591666666666667,-1.360666666666667
3080,1912,Russia,Yaroslavl',2.0829999999999997,0.5149166666666667,-0.35233333333333405
3081,1912,Russia,Yevrey,-1.25325,0.7385,-0.8885833333333337
3082,1912,United States,Alabama,16.448166666666665,0.29958333333333337,-1.7690833333333345
3083,1912,United States,Alaska,-3.548583333333333,1.2905833333333334,1.5124166666666667
3084,1912,United States,Arizona,14.160666666666666,0.36283333333333334,-0.8676666666666684
3085,1912,United States,Arkansas,14.552833333333334,0.30158333333333337,-1.9555000000000025
3086,1912,United States,California,13.351999999999999,0.38566666666666666,0.0030833333333308843
3087,1912,United States,Colorado,5.481583333333333,0.34475000000000006,-1.3923333333333332
3088,1912,United States,Connecticut,8.848833333333333,0.32375000000000004,-0.4961666666666673
3089,1912,United States,Delaware,11.597416666666668,0.29833333333333334,-0.7515833333333344
3090,1912,United States,District Of Columbia,11.488916666666666,0.28858333333333336,-1.040000000000001
3091,1912,United States,Florida,21.625666666666664,0.315,-0.7264166666666725
3092,1912,United States,Georgia (State),17.071,0.3066666666666667,-1.4519166666666656
3093,1912,United States,Hawaii,22.021083333333337,0.34558333333333335,0.1567500000000024
3094,1912,United States,Idaho,4.5328333333333335,0.3234166666666667,0.16958333333333364
3095,1912,United States,Illinois,9.865583333333333,0.28525,-1.8444166666666675
3096,1912,United States,Indiana,9.883,0.2806666666666667,-1.8100833333333348
3097,1912,United States,Iowa,7.652583333333333,0.29525,-1.742416666666668
3098,1912,United States,Kansas,11.052583333333333,0.2820833333333333,-1.7886666666666695
3099,1912,United States,Kentucky,11.989416666666665,0.2995833333333333,-1.874333333333336
3100,1912,United States,Louisiana,18.261916666666668,0.3025,-1.8924166666666657
3101,1912,United States,Maine,3.9165833333333335,0.3193333333333333,-0.636499999999999
3102,1912,United States,Maryland,11.771583333333332,0.26925,-0.9629166666666666
3103,1912,United States,Massachusetts,7.428083333333333,0.3498333333333333,-0.5586666666666664
3104,1912,United States,Michigan,5.434000000000001,0.33241666666666664,-1.7920833333333315
3105,1912,United States,Minnesota,3.7596666666666665,0.29883333333333334,-0.9079999999999999
3106,1912,United States,Mississippi,16.764333333333333,0.28741666666666665,-1.9291666666666671
3107,1912,United States,Missouri,11.304,0.29758333333333337,-1.9948333333333323
3108,1912,United States,Montana,4.269666666666667,0.2845,0.36324999999999985
3109,1912,United States,Nebraska,7.967583333333334,0.3373333333333333,-1.3891666666666662
3110,1912,United States,Nevada,8.774916666666668,0.41241666666666665,-0.058999999999999275
3111,1912,United States,New Hampshire,5.281416666666667,0.3398333333333334,-0.6520833333333327
3112,1912,United States,New Jersey,10.334583333333333,0.26975,-0.7089166666666671
3113,1912,United States,New Mexico,10.696166666666665,0.35800000000000004,-1.187000000000003
3114,1912,United States,New York,6.692,0.29141666666666666,-1.0187500000000007
3115,1912,United States,North Carolina,14.403916666666667,0.32166666666666666,-1.100749999999998
3116,1912,United States,North Dakota,3.531333333333333,0.31083333333333335,-0.054583333333332984
3117,1912,United States,Ohio,9.475,0.30041666666666667,-1.679000000000002
3118,1912,United States,Oklahoma,14.297916666666667,0.2960833333333333,-1.8997499999999992
3119,1912,United States,Oregon,7.579249999999999,0.33808333333333335,0.2812499999999982
3120,1912,United States,Pennsylvania,8.626166666666668,0.28191666666666665,-1.1943333333333328
3121,1912,United States,Rhode Island,8.815333333333333,0.32825,-0.4806666666666679
3122,1912,United States,South Carolina,16.60741666666667,0.33325,-1.2155833333333312
3123,1912,United States,South Dakota,6.236250000000001,0.3189166666666667,-0.7657499999999988
3124,1912,United States,Tennessee,13.27225,0.29858333333333337,-1.8479166666666682
3125,1912,United States,Texas,17.2355,0.33266666666666667,-1.50641666666667
3126,1912,United States,Utah,7.349666666666667,0.37866666666666665,-0.6198333333333332
3127,1912,United States,Vermont,4.955333333333333,0.33899999999999997,-0.8151666666666664
3128,1912,United States,Virginia,12.390916666666667,0.3441666666666667,-1.078666666666665
3129,1912,United States,Washington,7.3415,0.286,0.45058333333333334
3130,1912,United States,West Virginia,10.305666666666667,0.30675,-1.4599166666666665
3131,1912,United States,Wisconsin,4.909916666666667,0.31224999999999997,-1.7350833333333338
3132,1912,United States,Wyoming,3.67125,0.4015,-0.8579166666666658
3133,1913,Australia,Australian Capital Territory,11.72075,0.457,0.05141666666666822
3134,1913,Australia,New South Wales,17.07616666666667,0.27166666666666667,-0.2588333333333317
3135,1913,Australia,Northern Territory,24.112750000000002,0.5103333333333333,-0.7840833333333315
3136,1913,Australia,Queensland,22.437250000000002,0.3100833333333333,-0.9449166666666642
3137,1913,Australia,South Australia,18.908833333333334,0.36166666666666664,-0.39949999999999974
3138,1913,Australia,Tasmania,10.531333333333334,0.3945,-0.28358333333333263
3139,1913,Australia,Victoria,13.793416666666667,0.25525000000000003,-0.10024999999999906
3140,1913,Australia,Western Australia,21.984083333333334,0.3798333333333333,-0.6269166666666663
3141,1913,Brazil,Acre,25.642166666666668,0.9300833333333333,-0.07066666666666777
3142,1913,Brazil,Alagoas,24.484083333333334,0.9778333333333333,0.13458333333333172
3143,1913,Brazil,Amazonas,25.877333333333336,0.6060833333333334,-0.18841666666666157
3144,1913,Brazil,Bahia,23.919666666666668,0.8003333333333332,0.1942500000000038
3145,1913,Brazil,Distrito Federal,21.730833333333333,0.7014166666666667,0.33275000000000077
3146,1913,Brazil,Mato Grosso,25.611,0.7378333333333332,0.3166666666666629
3147,1913,Brazil,Mato Grosso Do Sul,23.7895,0.651,0.5238333333333358
3148,1913,Brazil,Minas Gerais,21.83141666666667,0.6477499999999999,0.3049166666666707
3149,1913,Brazil,Pernambuco,25.00775,0.9126666666666666,0.11491666666666944
3150,1913,Brazil,Rio De Janeiro,21.864,0.6941666666666667,0.2415833333333346
3151,1913,Brazil,Rio Grande Do Norte,26.419083333333333,0.91725,0.05333333333333101
3152,1913,Brazil,Rio Grande Do Sul,19.06233333333333,0.8253333333333334,0.6331666666666642
3153,1913,Brazil,Roraima,25.378083333333336,0.5915833333333333,-0.30583333333332874
3154,1913,Brazil,Santa Catarina,18.507166666666667,0.8178333333333333,0.4230000000000018
3155,1913,Brazil,Sergipe,25.255333333333336,1.01725,0.15191666666667203
3156,1913,Brazil,Tocantins,25.64091666666667,0.6570833333333334,0.18516666666667092
3157,1913,Canada,Alberta,-0.45616666666666617,0.4205833333333333,-0.8173333333333326
3158,1913,Canada,British Columbia,-0.6004166666666667,0.38633333333333336,-1.0564166666666668
3159,1913,Canada,Manitoba,-3.3104999999999998,1.1775833333333334,0.26366666666666694
3160,1913,Canada,New Brunswick,4.460583333333333,0.3154166666666667,1.1831666666666658
3161,1913,Canada,Newfoundland And Labrador,-2.3517499999999996,0.8995833333333333,-0.11533333333333262
3162,1913,Canada,Northwest Territories,-10.491833333333334,1.6638333333333335,-1.7523333333333344
3163,1913,Canada,Nova Scotia,6.238916666666667,0.48433333333333334,0.9621666666666675
3164,1913,Canada,Nunavut,-14.998833333333332,2.0915833333333333,-1.3574166666666656
3165,1913,Canada,Ontario,0.006333333333333376,0.7025833333333334,1.0440833333333333
3166,1913,Canada,Prince Edward Island,5.549416666666667,0.3818333333333333,1.03125
3167,1913,Canada,Saskatchewan,-1.0414166666666664,0.7695,-0.062083333333332935
3168,1913,Canada,Yukon,-7.91225,0.979,-1.6268333333333338
3169,1913,China,Anhui,14.816833333333333,0.5083333333333334,-0.061666666666667425
3170,1913,China,Beijing,8.499,0.7807499999999999,0.41600000000000037
3171,1913,China,Chongqing,15.358666666666666,0.7143333333333333,0.02149999999999963
3172,1913,China,Fujian,18.18525,0.53525,-0.03791666666666771
3173,1913,China,Gansu,4.926416666666666,1.01125,0.3303333333333329
3174,1913,China,Guangdong,20.675416666666667,0.46025000000000005,-0.11383333333333212
3175,1913,China,Guangxi,19.629583333333333,0.46891666666666665,-0.16483333333333405
3176,1913,China,Guizhou,14.860416666666666,0.57475,-0.08341666666667003
3177,1913,China,Hainan,23.948083333333333,0.39799999999999996,-0.2655833333333355
3178,1913,China,Hebei,8.610999999999999,0.77025,0.39333333333333087
3179,1913,China,Heilongjiang,0.1464166666666665,0.57075,0.38274999999999915
3180,1913,China,Henan,13.5135,0.7133333333333334,0.15891666666666815
3181,1913,China,Hubei,15.20075,0.6598333333333334,0.050333333333332675
3182,1913,China,Hunan,16.24875,0.5740833333333334,-0.035166666666665236
3183,1913,China,Jiangsu,14.196833333333332,0.49108333333333337,-0.15166666666666728
3184,1913,China,Jiangxi,17.043666666666667,0.51975,-0.03924999999999912
3185,1913,China,Jilin,3.3593333333333337,0.6078333333333333,0.22808333333333408
3186,1913,China,Liaoning,6.642416666666667,0.5365,0.1822499999999998
3187,1913,China,Nei Mongol,2.7771666666666666,0.8540000000000001,0.7113333333333332
3188,1913,China,Ningxia Hui,7.2205,1.0771666666666666,0.4306666666666672
3189,1913,China,Qinghai,-2.5414166666666667,0.97775,0.011416666666666853
3190,1913,China,Shaanxi,10.210833333333332,0.8950833333333333,0.3213333333333317
3191,1913,China,Shandong,12.227416666666668,0.5795,0.034666666666669954
3192,1913,China,Shanghai,15.219500000000002,0.5279166666666667,-0.25874999999999915
3193,1913,China,Shanxi,8.439583333333333,0.9086666666666666,0.4746666666666668
3194,1913,China,Sichuan,7.500583333333334,0.6725833333333333,-0.03500000000000014
3195,1913,China,Tianjin,10.778583333333332,0.7215833333333334,0.27874999999999694
3196,1913,China,Xinjiang Uygur,4.842083333333334,1.2744166666666668,-0.11183333333333323
3197,1913,China,Xizang,-3.400916666666667,0.7571666666666667,-0.43100000000000005
3198,1913,China,Yunnan,15.247916666666667,0.4303333333333334,-0.15433333333333366
3199,1913,China,Zhejiang,15.867249999999999,0.5769166666666666,-0.17091666666666683
3200,1913,India,Andaman And Nicobar,27.296499999999998,0.5806666666666667,0.05683333333333351
3201,1913,India,Andhra Pradesh,27.185666666666666,0.36916666666666664,-0.11641666666666595
3202,1913,India,Arunachal Pradesh,13.280166666666666,0.6718333333333333,-0.24399999999999977
3203,1913,India,Assam,21.438666666666666,0.49466666666666664,-0.1565833333333373
3204,1913,India,Bihar,24.025833333333335,0.40675,-0.32758333333332956
3205,1913,India,Chandigarh,12.645416666666668,0.6749999999999999,-0.6838333333333342
3206,1913,India,Chhattisgarh,25.45875,0.42,-0.3196666666666701
3207,1913,India,Dadra And Nagar Haveli,24.871750000000002,0.5438333333333333,-0.45974999999999966
3208,1913,India,Daman And Diu,26.12216666666667,0.5643333333333334,-0.43166666666666487
3209,1913,India,Delhi,24.944083333333335,0.4715833333333333,-0.3030000000000008
3210,1913,India,Goa,25.78075,0.5255,-0.17724999999999724
3211,1913,India,Gujarat,26.163666666666668,0.45999999999999996,-0.45691666666666464
3212,1913,India,Haryana,23.87483333333333,0.5203333333333333,-0.4385000000000012
3213,1913,India,Himachal Pradesh,8.331416666666668,0.7035833333333333,-0.7115833333333317
3214,1913,India,Jammu And Kashmir,2.3848333333333334,0.8745833333333333,-0.7539166666666666
3215,1913,India,Jharkhand,24.489333333333335,0.38766666666666666,-0.4672499999999964
3216,1913,India,Karnataka,25.73783333333333,0.39975000000000005,-0.10475000000000279
3217,1913,India,Kerala,26.45991666666667,0.35741666666666666,0.0279166666666697
3218,1913,India,Madhya Pradesh,25.19425,0.36674999999999996,-0.29166666666666785
3219,1913,India,Maharashtra,25.934166666666666,0.42408333333333337,-0.3389166666666661
3220,1913,India,Manipur,20.79775,0.4364166666666667,-0.2032500000000006
3221,1913,India,Meghalaya,23.105583333333332,0.42175,-0.10658333333333303
3222,1913,India,Mizoram,23.010500000000004,0.39683333333333337,-0.20024999999999693
3223,1913,India,Nagaland,20.9505,0.5611666666666667,-0.21766666666666623
3224,1913,India,Orissa,25.664916666666667,0.41283333333333333,-0.3758333333333326
3225,1913,India,Puducherry,27.37275,0.34625,-0.021000000000000796
3226,1913,India,Punjab,22.758416666666665,0.5670000000000001,-0.5655000000000001
3227,1913,India,Rajasthan,25.599166666666665,0.4111666666666667,-0.35758333333333425
3228,1913,India,Sikkim,2.6266666666666665,0.5830833333333333,-0.2735000000000003
3229,1913,India,Tamil Nadu,26.791416666666667,0.3466666666666667,0.0019166666666663446
3230,1913,India,Tripura,24.430583333333335,0.38283333333333336,-0.20374999999999943
3231,1913,India,Uttar Pradesh,24.340500000000002,0.4383333333333333,-0.2663333333333284
3232,1913,India,Uttaranchal,14.052916666666668,0.71775,-0.506083333333331
3233,1913,India,West Bengal,24.460250000000002,0.38116666666666665,-0.3769166666666628
3234,1913,Russia,Adygey,9.617083333333333,0.5473333333333333,0.20883333333333276
3235,1913,Russia,Aga Buryat,-2.7879166666666664,0.9214166666666667,1.204166666666667
3236,1913,Russia,Altay,1.5058333333333334,0.9825833333333334,1.8621666666666659
3237,1913,Russia,Amur,-6.196833333333333,0.7926666666666667,0.4185833333333351
3238,1913,Russia,Arkhangel'Sk,-2.017416666666667,0.9999166666666667,1.4436666666666662
3239,1913,Russia,Astrakhan',9.152,0.7125833333333333,0.6611666666666665
3240,1913,Russia,Bashkortostan,2.1832499999999997,0.5688333333333333,0.7636666666666663
3241,1913,Russia,Belgorod,6.9567499999999995,0.4498333333333333,1.9129166666666668
3242,1913,Russia,Bryansk,6.380583333333333,0.46225,1.9582499999999996
3243,1913,Russia,Buryat,-6.525083333333334,0.9495,1.1768333333333327
3244,1913,Russia,Chechnya,8.257,0.6015833333333332,0.033333333333333215
3245,1913,Russia,Chelyabinsk,1.7699999999999998,0.6469999999999999,0.8059166666666663
3246,1913,Russia,Chita,-6.492999999999999,0.8295,0.9855000000000009
3247,1913,Russia,Chukot,-11.341000000000001,2.6630833333333332,0.6120000000000001
3248,1913,Russia,Chuvash,3.910666666666667,0.7571666666666667,1.0426666666666673
3249,1913,Russia,City Of St. Petersburg,4.7820833333333335,0.47441666666666665,1.3980000000000001
3250,1913,Russia,Dagestan,9.823,0.5966666666666667,0.07200000000000095
3251,1913,Russia,Evenk,-10.604833333333334,1.7611666666666668,1.5587500000000016
3252,1913,Russia,Gorno Altay,-4.071833333333333,1.26675,1.6377500000000005
3253,1913,Russia,Ingush,7.338,0.60125,-0.04566666666666652
3254,1913,Russia,Irkutsk,-5.736833333333333,1.0088333333333332,1.3083333333333336
3255,1913,Russia,Ivanovo,3.91,0.6149166666666667,1.3958333333333335
3256,1913,Russia,Kabardin Balkar,7.129166666666667,0.59775,-0.08633333333333226
3257,1913,Russia,Kaliningrad,7.37375,0.43975000000000003,1.3807500000000008
3258,1913,Russia,Kalmyk,9.499916666666667,0.6496666666666666,0.5998333333333346
3259,1913,Russia,Kaluga,5.300333333333334,0.50425,1.8485833333333335
3260,1913,Russia,Kamchatka,-3.656,1.0439166666666668,0.2743333333333333
3261,1913,Russia,Karachay Cherkess,8.046833333333334,0.5668333333333334,0.12349999999999905
3262,1913,Russia,Karelia,1.3175000000000001,0.44208333333333333,1.5080000000000002
3263,1913,Russia,Kemerovo,0.042000000000000405,1.0033333333333334,2.3283333333333336
3264,1913,Russia,Khabarovsk,-7.5367500000000005,0.8754166666666667,0.35599999999999987
3265,1913,Russia,Khakass,-2.04625,1.2784166666666665,2.1009999999999995
3266,1913,Russia,Khanty Mansiy,-2.8570000000000007,0.8786666666666667,1.9524999999999992
3267,1913,Russia,Kirov,1.8134166666666662,0.5835,1.1792499999999992
3268,1913,Russia,Komi,-2.4089999999999994,0.6724166666666668,1.5222500000000005
3269,1913,Russia,Komi Permyak,0.6640000000000001,0.4963333333333333,1.241166666666667
3270,1913,Russia,Koryak,-6.745333333333335,1.6705833333333333,0.6964166666666669
3271,1913,Russia,Kostroma,2.658000000000001,0.6195,1.2982500000000006
3272,1913,Russia,Krasnodar,10.08,0.5281666666666667,0.4632499999999986
3273,1913,Russia,Krasnoyarsk,-3.730916666666667,1.1573333333333333,2.1839999999999997
3274,1913,Russia,Kurgan,1.5009999999999994,0.6485833333333334,1.0287499999999998
3275,1913,Russia,Kursk,6.394833333333334,0.4411666666666667,1.990666666666666
3276,1913,Russia,Leningrad,3.97775,0.4911666666666667,1.408833333333333
3277,1913,Russia,Lipetsk,5.677083333333333,0.5095833333333334,1.7759166666666668
3278,1913,Russia,Maga Buryatdan,-12.13,1.6766666666666667,0.835166666666666
3279,1913,Russia,Mariy El,3.17175,0.7106666666666667,1.1172499999999994
3280,1913,Russia,Mordovia,4.313166666666667,0.5985833333333334,1.250833333333334
3281,1913,Russia,Moscow City,4.8243333333333345,0.5709166666666666,1.6853333333333338
3282,1913,Russia,Moskva,4.765666666666667,0.5520833333333334,1.6414999999999993
3283,1913,Russia,Murmansk,-1.2788333333333337,0.593,1.5129166666666662
3284,1913,Russia,Nenets,-4.771166666666667,1.10875,1.7475000000000005
3285,1913,Russia,Nizhegorod,3.798833333333333,0.6239166666666667,1.2394999999999996
3286,1913,Russia,North Ossetia,6.375166666666666,0.6221666666666666,-0.22866666666666724
3287,1913,Russia,Novgorod,4.420083333333333,0.522,1.4396666666666667
3288,1913,Russia,Novosibirsk,0.50475,0.8260833333333334,2.0729999999999995
3289,1913,Russia,Omsk,0.3900000000000003,0.7545833333333333,1.729916666666667
3290,1913,Russia,Orel,5.824583333333334,0.4791666666666667,1.97675
3291,1913,Russia,Orenburg,3.8049166666666667,0.6519166666666667,0.7079166666666676
3292,1913,Russia,Penza,4.5640833333333335,0.5905833333333333,1.1965833333333338
3293,1913,Russia,Perm',0.21866666666666656,0.48300000000000004,1.157
3294,1913,Russia,Primor'Ye,0.7234999999999999,0.6331666666666667,-0.021916666666666806
3295,1913,Russia,Pskov,5.388833333333333,0.45133333333333336,1.5518333333333332
3296,1913,Russia,Rostov,8.528833333333333,0.5805,0.9982500000000005
3297,1913,Russia,Ryazan',4.886416666666666,0.5555,1.5809166666666665
3298,1913,Russia,Sakha,-13.834583333333333,1.73375,0.5530833333333334
3299,1913,Russia,Sakhalin,-1.7915833333333329,0.8280833333333333,-0.11691666666666656
3300,1913,Russia,Samara,4.166,0.6616666666666666,0.8350000000000004
3301,1913,Russia,Saratov,5.369250000000001,0.6237499999999999,0.9659166666666676
3302,1913,Russia,Smolensk,5.3676666666666675,0.4968333333333333,1.8088333333333337
3303,1913,Russia,Stavropol',9.098583333333334,0.5694166666666667,0.3501666666666683
3304,1913,Russia,Sverdlovsk,0.1172499999999997,0.5346666666666667,1.2295
3305,1913,Russia,Tambov,5.36325,0.564,1.5215833333333344
3306,1913,Russia,Tatarstan,3.29425,0.6506666666666666,0.9105000000000003
3307,1913,Russia,Taymyr,-13.984083333333333,2.8531666666666666,1.2299166666666679
3308,1913,Russia,Tomsk,-1.094166666666667,0.9699166666666666,2.2671666666666663
3309,1913,Russia,Tula,5.179250000000001,0.5189166666666667,1.8144166666666668
3310,1913,Russia,Tuva,-6.419416666666668,1.2894166666666667,1.8009166666666667
3311,1913,Russia,Tver',4.41325,0.535,1.56175
3312,1913,Russia,Tyumen',0.009916666666666943,0.6829999999999999,1.5516666666666674
3313,1913,Russia,Udmurt,2.031,0.5918333333333333,1.0571666666666664
3314,1913,Russia,Ul'Yanovsk,4.009583333333333,0.66825,0.9469166666666657
3315,1913,Russia,Ust Orda Buryat,-3.1020833333333333,0.931,1.4739166666666663
3316,1913,Russia,Vladimir,4.461166666666667,0.5686666666666667,1.4834166666666668
3317,1913,Russia,Volgograd,7.099833333333333,0.6161666666666666,1.016166666666666
3318,1913,Russia,Vologda,2.2450000000000006,0.5570833333333334,1.3571666666666666
3319,1913,Russia,Voronezh,6.641583333333333,0.5285833333333333,1.6239166666666662
3320,1913,Russia,Yamal Nenets,-7.592333333333333,1.5784166666666666,1.9315000000000007
3321,1913,Russia,Yaroslavl',3.5479999999999996,0.6020833333333334,1.4649999999999999
3322,1913,Russia,Yevrey,-1.0398333333333334,0.7630833333333333,0.2134166666666666
3323,1913,United States,Alabama,17.236833333333333,0.2916666666666667,0.7886666666666677
3324,1913,United States,Alaska,-4.852333333333333,1.2433333333333334,-1.30375
3325,1913,United States,Arizona,14.373249999999999,0.36791666666666667,0.2125833333333329
3326,1913,United States,Arkansas,15.724583333333335,0.28958333333333336,1.1717500000000012
3327,1913,United States,California,13.7395,0.36341666666666667,0.38750000000000107
3328,1913,United States,Colorado,6.078416666666667,0.33816666666666667,0.5968333333333335
3329,1913,United States,Connecticut,10.243250000000002,0.33058333333333334,1.3944166666666682
